0	0.999536	0
1	0.986215	0.0133203
2	0.992647	0.0100257
3	0.990822	0.00732047
4	0.989725	0.0057756
5	0.989656	0.00471626
6	0.991649	0.00445633
7	0.992898	0.00405648
8	0.993611	0.00364788
9	0.994663	0.00342823
10	0.994845	0.00310626
11	0.996309	0.00319121
12	0.996518	0.00294294
13	0.996358	0.00272932
14	0.996063	0.00255794
15	0.996753	0.00249005
16	0.99654	0.00234865
17	0.99778	0.00253808
18	0.998221	0.00244085
19	0.99782	0.00235003
20	0.998558	0.00235395
21	0.998379	0.00225147
22	0.998293	0.00215308
23	0.99842	0.0020653
24	0.998483	0.00198199
25	0.997943	0.00197956
26	0.997504	0.00195458
27	0.997367	0.00188851
28	0.998171	0.00199193
29	0.999297	0.0022297
30	0.999162	0.00216081
31	0.999101	0.0020931
32	0.999584	0.0020855
33	0.999259	0.00204921
34	0.999346	0.00199172
35	0.999269	0.00193714
36	0.999339	0.00188534
37	0.999734	0.00187718
38	0.999274	0.00188561
39	0.999216	0.00183877
40	0.998794	0.00184223
41	0.998973	0.0018067
42	0.999052	0.00176592
43	0.998246	0.00190417
44	0.998824	0.00194911
45	0.998556	0.00192506
46	0.998847	0.00190603
47	0.999067	0.00187884
48	0.999046	0.00184021
49	0.999116	0.00180438
50	0.999269	0.00177525
51	0.99946	0.00175122
52	0.999897	0.00177264
53	1.00052	0.0018464
54	1.00079	0.00183241
55	1.00095	0.00180732
56	1.0014	0.00183095
57	1.00156	0.0018061
58	1.0017	0.00178028
59	1.00168	0.0017504
60	1.00164	0.00172193
61	1.00171	0.00169533
62	1.00174	0.00166851
63	1.00183	0.00164434
64	1.00176	0.00162042
65	1.00156	0.00160776
66	1.00157	0.00158363
67	1.00154	0.00156042
68	1.00153	0.00153773
69	1.00142	0.00151924
70	1.00147	0.00149832
71	1.00151	0.00147794
72	1.00178	0.00148376
73	1.00164	0.00147059
74	1.00168	0.00145127
75	1.00153	0.0014397
76	1.00148	0.00142154
77	1.00154	0.00140439
78	1.00154	0.0013865
79	1.00143	0.00137331
80	1.00128	0.00136487
81	1.0011	0.00135965
82	1.00144	0.00138418
83	1.00145	0.00136771
84	1.00145	0.00135152
85	1.0014	0.00133688
86	1.00119	0.00133694
87	1.00147	0.00135154
88	1.00164	0.00134624
89	1.00175	0.00133601
90	1.00152	0.00134092
91	1.00139	0.00133278
92	1.00118	0.0013347
93	1.0012	0.00132056
94	1.00125	0.00130745
95	1.00148	0.00131409
96	1.00145	0.00130076
97	1.0015	0.00128835
98	1.00161	0.00127974
99	1.00152	0.00126995
