1	0.942142	0
2	1.02582	0.0836763
3	0.889781	0.144361
4	0.789224	0.143289
5	0.86608	0.135003
6	0.898215	0.114818
7	0.870486	0.100923
8	0.890469	0.0896572
9	0.866683	0.0825704
10	0.94528	0.107851
11	1.00418	0.113956
12	0.958576	0.113584
13	0.926111	0.10941
14	0.906583	0.103159
15	0.892468	0.0970675
16	0.859656	0.0965454
17	0.869016	0.0911705
18	0.826805	0.0957616
19	0.840368	0.0915911
20	0.830967	0.087398
21	0.826435	0.0832555
22	0.814956	0.0802067
23	0.813441	0.0766551
24	0.823105	0.0740252
25	0.804274	0.0734572
26	0.808441	0.0706982
27	0.789741	0.0705526
28	0.794255	0.0681359
29	0.778249	0.0676646
30	0.769474	0.0659566
31	0.777444	0.0642895
32	0.770866	0.0625945
33	0.772406	0.0606876
34	0.771469	0.0588831
35	0.78274	0.0582762
36	0.775749	0.0570641
37	0.765367	0.0564632
38	0.772745	0.0554503
39	0.782897	0.0549557
40	0.78138	0.0535856
41	0.776395	0.0524995
42	0.769048	0.0517584
43	0.766736	0.0505932
44	0.764165	0.0494968
45	0.769094	0.0486347
46	0.765316	0.0477155
47	0.75747	0.0473439
48	0.75907	0.0463747
49	0.764973	0.0458004
50	0.768134	0.0449862
51	0.764917	0.0442125
52	0.755857	0.0442905
53	0.772998	0.0467062
54	0.769274	0.0459842
55	0.758395	0.0464328
56	0.754778	0.0457394
57	0.761446	0.0454219
58	0.754286	0.0452025
59	0.75709	0.0445181
60	0.755397	0.0438025
61	0.75269	0.0431635
62	0.744237	0.0432946
63	0.736793	0.0432474
64	0.734634	0.042621
65	0.732991	0.0419923
66	0.7298	0.0414741
67	0.734579	0.041129
68	0.734543	0.0405197
69	0.729333	0.0402666
70	0.73171	0.0397583
71	0.729716	0.039245
72	0.727828	0.0387422
73	0.725244	0.038295
74	0.721632	0.0379463
75	0.726362	0.0377347
76	0.726823	0.0372377
77	0.737382	0.0382377
78	0.738477	0.0377602
79	0.735586	0.037391
80	0.733138	0.0370018
81	0.732223	0.0365536
82	0.731357	0.0361154
83	0.730479	0.0356884
84	0.739772	0.036465
85	0.739008	0.0360416
86	0.734324	0.0359267
87	0.736906	0.0356051
88	0.73791	0.0352125
89	0.738003	0.0348148
90	0.735211	0.0345388
91	0.733948	0.0341805
92	0.736233	0.033884
93	0.732179	0.0337619
94	0.730804	0.0334291
95	0.730453	0.0330772
96	0.730952	0.0327346
97	0.726112	0.0327549
98	0.736448	0.0340265
99	0.749723	0.036203
100	0.74957	0.0358394
