0	3.10198	0
1	3.12921	0.0272318
2	3.12395	0.0165771
3	3.11547	0.0144732
4	3.11337	0.0114051
5	3.11097	0.00961636
6	3.12105	0.0129502
7	3.12185	0.0112436
8	3.12653	0.0109629
9	3.13266	0.0115671
10	3.13432	0.0105926
11	3.13746	0.0101691
12	3.13679	0.00937862
13	3.13779	0.0087408
14	3.13813	0.0081441
15	3.13769	0.00763069
16	3.13964	0.00742817
17	3.1413	0.00719811
18	3.14135	0.00680889
19	3.1426	0.00658016
20	3.14347	0.00631874
21	3.14403	0.00605078
22	3.14411	0.00578229
23	3.14365	0.0055556
24	3.14339	0.00533487
25	3.14238	0.00522447
26	3.14237	0.00502725
27	3.14171	0.00488967
28	3.14092	0.00478309
29	3.14102	0.00462207
30	3.14037	0.00451815
31	3.14027	0.00437577
32	3.14076	0.0042693
33	3.14196	0.00431204
34	3.14279	0.00426748
35	3.14448	0.00448065
36	3.14389	0.00439797
37	3.14335	0.00431525
38	3.14394	0.00424465
39	3.14268	0.00432447
40	3.14202	0.00426805
41	3.14022	0.00453858
42	3.14053	0.00444225
43	3.14004	0.00436784
44	3.13988	0.00427257
45	3.14109	0.00435025
46	3.14184	0.00432283
47	3.14146	0.00424851
48	3.14072	0.00422697
49	3.14123	0.00417338
50	3.14116	0.00409147
51	3.1412	0.00401225
52	3.14149	0.00394632
53	3.14225	0.00394744
54	3.14213	0.003877
55	3.14213	0.00380714
56	3.14156	0.00378247
57	3.14141	0.00371965
58	3.14098	0.0036816
59	3.14118	0.003625
60	3.14045	0.00363929
61	3.14016	0.00359171
62	3.13923	0.00365416
63	3.13892	0.00360977
64	3.13837	0.00359609
65	3.13918	0.0036322
66	3.13906	0.00357961
67	3.1391	0.00352687
68	3.13941	0.00348878
69	3.1396	0.00344382
70	3.13899	0.00344863
71	3.13919	0.00340622
72	3.13972	0.00340052
73	3.13928	0.00338257
74	3.13885	0.00336516
75	3.13877	0.00332169
76	3.13869	0.00327914
77	3.13855	0.00324003
78	3.13892	0.00322088
79	3.13889	0.00318057
80	3.13845	0.00317082
81	3.13836	0.00313341
82	3.13912	0.00318876
83	3.13945	0.0031673
84	3.13942	0.00312993
85	3.1394	0.00309337
86	3.13936	0.00305795
87	3.13958	0.00303118
88	3.14019	0.00305923
89	3.14045	0.00303593
90	3.14048	0.00300249
91	3.14092	0.00300203
92	3.14053	0.0029946
93	3.14009	0.00299537
94	3.13954	0.00301472
95	3.13996	0.00301319
96	3.14014	0.00298717
97	3.14092	0.00305809
98	3.14099	0.00302783
99	3.14155	0.0030501
