1	1.00005	nan
2	1.415	0.0042678
3	1.72995	0.0060622
4	1.99911	0.00738018
5	2.23489	0.00857539
6	2.45847	0.00960105
7	2.65902	0.0104537
8	2.84192	0.0112768
9	3.01712	0.0120605
10	3.18577	0.0128475
11	3.33358	0.0135562
12	3.4742	0.0141462
13	3.6207	0.0149161
14	3.75458	0.015611
15	3.88985	0.0162532
16	4.01369	0.0167587
17	4.1362	0.0172489
18	4.25485	0.0177256
19	4.37735	0.0183398
20	4.48288	0.0187843
21	4.5916	0.0193009
22	4.699	0.0199902
23	4.80606	0.0204073
24	4.91304	0.0209493
25	5.01963	0.0213218
26	5.12168	0.0217226
27	5.22007	0.022105
28	5.31215	0.0225077
29	5.40705	0.023077
30	5.49014	0.0234821
31	5.57724	0.0236887
32	5.66584	0.0240713
33	5.74826	0.0243907
34	5.84069	0.024753
35	5.92583	0.0251522
36	6.0086	0.025468
37	6.08697	0.0258932
38	6.17914	0.026209
39	6.26519	0.0266612
40	6.35258	0.027002
41	6.43829	0.027292
42	6.51037	0.0275728
43	6.58213	0.0278605
44	6.65581	0.0281405
45	6.73754	0.0285186
46	6.81016	0.0288085
47	6.88914	0.0292594
48	6.95343	0.0295056
49	7.01516	0.0297741
50	7.07756	0.0301006
51	7.15088	0.0305014
52	7.21666	0.0307218
53	7.28696	0.0310305
54	7.34577	0.0312431
55	7.42081	0.0314533
56	7.48876	0.0317713
57	7.54375	0.0320565
58	7.61928	0.0324511
59	7.68845	0.0327455
60	7.75354	0.0330114
61	7.82367	0.0333148
62	7.88252	0.0335369
63	7.94674	0.0337906
64	8.00867	0.0340873
65	8.07254	0.0343276
66	8.1319	0.0345323
67	8.19108	0.0348566
68	8.25031	0.0352018
69	8.3062	0.0354059
70	8.35773	0.035648
71	8.41717	0.03594
72	8.47145	0.0360889
73	8.53749	0.0363856
74	8.59787	0.0366036
75	8.6537	0.0368353
76	8.70952	0.0370462
77	8.76827	0.0373334
78	8.81893	0.0376631
79	8.8753	0.0379037
80	8.93024	0.0380791
81	8.98885	0.0382601
82	9.04922	0.0385826
83	9.111	0.0387064
84	9.16229	0.0391344
85	9.21047	0.0392825
86	9.268	0.0394273
87	9.32244	0.0396538
88	9.37834	0.0398614
89	9.43668	0.0399733
90	9.48763	0.0401308
91	9.53908	0.0403876
92	9.58775	0.0406525
93	9.64026	0.0408175
94	9.69682	0.041059
95	9.75416	0.0412361
96	9.80449	0.0414466
97	9.85672	0.0418368
98	9.90432	0.0420907
99	9.96784	0.0422924
100	10.0139	0.0425058
101	10.0599	0.0426513
102	10.0997	0.0427076
103	10.1445	0.0428341
104	10.1917	0.0430371
105	10.252	0.0432745
106	10.2922	0.0434643
107	10.3411	0.0436528
108	10.391	0.043698
109	10.4475	0.0438972
110	10.4968	0.0439073
111	10.549	0.0441324
112	10.5976	0.0445923
113	10.6464	0.0447156
114	10.7069	0.0449468
115	10.7402	0.0450302
116	10.7811	0.0451319
117	10.822	0.0452598
118	10.8685	0.0454104
119	10.9197	0.0456976
120	10.9727	0.0459664
121	11.0249	0.0461447
122	11.0731	0.0463539
123	11.1074	0.0465504
124	11.1463	0.04673
125	11.1984	0.0470417
126	11.2397	0.0472013
127	11.2834	0.0473542
128	11.344	0.0475776
129	11.3908	0.0476646
130	11.4484	0.0479517
131	11.4945	0.0481861
132	11.5449	0.0484393
133	11.586	0.04865
134	11.6238	0.0488477
135	11.66	0.0490599
136	11.7066	0.0492064
137	11.7478	0.0493966
138	11.7942	0.0496958
139	11.8296	0.0498045
140	11.8692	0.0500336
141	11.9161	0.0503537
142	11.9669	0.050467
143	12.0095	0.0506335
144	12.0403	0.0507866
145	12.0896	0.0510388
146	12.1171	0.0513334
147	12.1668	0.0516034
148	12.2096	0.0517073
149	12.2539	0.0519668
150	12.2958	0.0521319
151	12.343	0.0524497
152	12.3868	0.0527002
153	12.4283	0.0528711
154	12.4564	0.0528852
155	12.4847	0.05308
156	12.5281	0.0531682
157	12.5645	0.0532271
158	12.6047	0.0534899
159	12.6389	0.0535632
160	12.6788	0.0537143
161	12.7208	0.0538021
162	12.7605	0.054077
163	12.7945	0.0542007
164	12.8198	0.0542943
165	12.8624	0.0544234
166	12.9022	0.0546856
167	12.9435	0.0548848
168	12.9819	0.0550055
169	13.0204	0.0552119
170	13.0535	0.055323
171	13.1001	0.0555725
172	13.1316	0.0555467
173	13.1707	0.0557569
174	13.2065	0.055761
175	13.2329	0.0558129
176	13.2663	0.0558826
177	13.3052	0.0561431
178	13.3343	0.0559875
179	13.3797	0.0562917
180	13.4134	0.0563749
181	13.4648	0.0565488
182	13.5117	0.0567188
183	13.5458	0.056818
184	13.572	0.0567885
185	13.6107	0.0569417
186	13.6512	0.0572947
187	13.674	0.0573551
188	13.7077	0.0574687
189	13.7362	0.057618
190	13.769	0.057783
191	13.8097	0.0579396
192	13.8435	0.0582265
193	13.8741	0.0583327
194	13.9219	0.0584502
195	13.955	0.0586419
196	13.9858	0.0587186
197	14.018	0.0588637
198	14.0531	0.0590549
199	14.0881	0.0592731
200	14.1164	0.0594918
201	14.1494	0.0596934
202	14.1902	0.060024
203	14.2155	0.0601855
204	14.2537	0.0604771
205	14.2975	0.0607578
206	14.3322	0.0609246
207	14.3737	0.0612134
208	14.408	0.0613622
209	14.4407	0.0614878
210	14.4708	0.0617596
211	14.502	0.0619475
212	14.5367	0.0621872
213	14.5652	0.0622633
214	14.5885	0.0622139
215	14.6194	0.0623474
216	14.6568	0.062563
217	14.6921	0.0626325
218	14.7271	0.0627409
